burst,correction_type,target,random_seed,model,actual_label,predicted_label,count
Burst_1,uncorrected,Behaviour,42,XGB,Walking,Self-scratching,0
Burst_1,uncorrected,Behaviour,42,XGB,Walking,Sleeping,0
Burst_1,uncorrected,Behaviour,42,XGB,Walking,Walking,25
Burst_1,uncorrected,Behaviour,42,SVC,Eating,Eating,77
Burst_1,uncorrected,Behaviour,42,SVC,Eating,Grooming actor,0
Burst_1,uncorrected,Behaviour,42,SVC,Eating,Grooming receiver,0
Burst_1,uncorrected,Behaviour,42,SVC,Eating,Resting,6
Burst_1,uncorrected,Behaviour,42,SVC,Eating,Running,0
Burst_1,uncorrected,Behaviour,42,SVC,Eating,Self-scratching,0
Burst_1,uncorrected,Behaviour,42,SVC,Eating,Sleeping,0
Burst_1,uncorrected,Behaviour,42,SVC,Eating,Walking,0
Burst_1,uncorrected,Behaviour,42,SVC,Grooming actor,Eating,9
Burst_1,uncorrected,Behaviour,42,SVC,Grooming actor,Grooming actor,0
Burst_1,uncorrected,Behaviour,42,SVC,Grooming actor,Grooming receiver,0
Burst_1,uncorrected,Behaviour,42,SVC,Grooming actor,Resting,15
Burst_1,uncorrected,Behaviour,42,SVC,Grooming actor,Running,0
Burst_1,uncorrected,Behaviour,42,SVC,Grooming actor,Self-scratching,0
Burst_1,uncorrected,Behaviour,42,SVC,Grooming actor,Sleeping,0
Burst_1,uncorrected,Behaviour,42,SVC,Grooming actor,Walking,0
Burst_1,uncorrected,Behaviour,42,SVC,Grooming receiver,Eating,7
Burst_1,uncorrected,Behaviour,42,SVC,Grooming receiver,Grooming actor,0
Burst_1,uncorrected,Behaviour,42,SVC,Grooming receiver,Grooming receiver,2
Burst_1,uncorrected,Behaviour,42,SVC,Grooming receiver,Resting,9
Burst_1,uncorrected,Behaviour,42,SVC,Grooming receiver,Running,0
Burst_1,uncorrected,Behaviour,42,SVC,Grooming receiver,Self-scratching,0
Burst_1,uncorrected,Behaviour,42,SVC,Grooming receiver,Sleeping,0
Burst_1,uncorrected,Behaviour,42,SVC,Grooming receiver,Walking,0
Burst_1,uncorrected,Behaviour,42,SVC,Resting,Eating,31
Burst_1,uncorrected,Behaviour,42,SVC,Resting,Grooming actor,0
Burst_1,uncorrected,Behaviour,42,SVC,Resting,Grooming receiver,0
Burst_1,uncorrected,Behaviour,42,SVC,Resting,Resting,65
Burst_1,uncorrected,Behaviour,42,SVC,Resting,Running,0
Burst_1,uncorrected,Behaviour,42,SVC,Resting,Self-scratching,0
Burst_1,uncorrected,Behaviour,42,SVC,Resting,Sleeping,2
Burst_1,uncorrected,Behaviour,42,SVC,Resting,Walking,0
Burst_1,uncorrected,Behaviour,42,SVC,Running,Eating,1
Burst_1,uncorrected,Behaviour,42,SVC,Running,Grooming actor,0
Burst_1,uncorrected,Behaviour,42,SVC,Running,Grooming receiver,0
Burst_1,uncorrected,Behaviour,42,SVC,Running,Resting,0
Burst_1,uncorrected,Behaviour,42,SVC,Running,Running,0
Burst_1,uncorrected,Behaviour,42,SVC,Running,Self-scratching,0
Burst_1,uncorrected,Behaviour,42,SVC,Running,Sleeping,0
Burst_1,uncorrected,Behaviour,42,SVC,Running,Walking,0
Burst_1,uncorrected,Behaviour,42,SVC,Self-scratching,Eating,1
Burst_1,uncorrected,Behaviour,42,SVC,Self-scratching,Grooming actor,0
Burst_1,uncorrected,Behaviour,42,SVC,Self-scratching,Grooming receiver,0
Burst_1,uncorrected,Behaviour,42,SVC,Self-scratching,Resting,1
Burst_1,uncorrected,Behaviour,42,SVC,Self-scratching,Running,0
Burst_1,uncorrected,Behaviour,42,SVC,Self-scratching,Self-scratching,0
Burst_1,uncorrected,Behaviour,42,SVC,Self-scratching,Sleeping,0
Burst_1,uncorrected,Behaviour,42,SVC,Self-scratching,Walking,0
Burst_1,uncorrected,Behaviour,42,SVC,Sleeping,Eating,0
Burst_1,uncorrected,Behaviour,42,SVC,Sleeping,Grooming actor,0
Burst_1,uncorrected,Behaviour,42,SVC,Sleeping,Grooming receiver,0
Burst_1,uncorrected,Behaviour,42,SVC,Sleeping,Resting,1
Burst_1,uncorrected,Behaviour,42,SVC,Sleeping,Running,0
Burst_1,uncorrected,Behaviour,42,SVC,Sleeping,Self-scratching,0
Burst_1,uncorrected,Behaviour,42,SVC,Sleeping,Sleeping,5
Burst_1,uncorrected,Behaviour,42,SVC,Sleeping,Walking,0
Burst_1,uncorrected,Behaviour,42,SVC,Walking,Eating,30
Burst_1,uncorrected,Behaviour,42,SVC,Walking,Grooming actor,0
Burst_1,uncorrected,Behaviour,42,SVC,Walking,Grooming receiver,0
Burst_1,uncorrected,Behaviour,42,SVC,Walking,Resting,0
Burst_1,uncorrected,Behaviour,42,SVC,Walking,Running,0
Burst_1,uncorrected,Behaviour,42,SVC,Walking,Self-scratching,0
Burst_1,uncorrected,Behaviour,42,SVC,Walking,Sleeping,0
Burst_1,uncorrected,Behaviour,42,SVC,Walking,Walking,1
Burst_1,uncorrected,Behaviour,100,RF,Eating,Eating,69
Burst_1,uncorrected,Behaviour,100,RF,Eating,Grooming actor,4
Burst_1,uncorrected,Behaviour,100,RF,Eating,Grooming receiver,0
Burst_1,uncorrected,Behaviour,100,RF,Eating,Resting,5
Burst_1,uncorrected,Behaviour,100,RF,Eating,Running,0
Burst_1,uncorrected,Behaviour,100,RF,Eating,Self-scratching,0
Burst_1,uncorrected,Behaviour,100,RF,Eating,Sleeping,0
Burst_1,uncorrected,Behaviour,100,RF,Eating,Walking,6
Burst_1,uncorrected,Behaviour,100,RF,Grooming actor,Eating,6
Burst_1,uncorrected,Behaviour,100,RF,Grooming actor,Grooming actor,7
Burst_1,uncorrected,Behaviour,100,RF,Grooming actor,Grooming receiver,1
Burst_1,uncorrected,Behaviour,100,RF,Grooming actor,Resting,10
Burst_1,uncorrected,Behaviour,100,RF,Grooming actor,Running,0
Burst_1,uncorrected,Behaviour,100,RF,Grooming actor,Self-scratching,0
Burst_1,uncorrected,Behaviour,100,RF,Grooming actor,Sleeping,0
Burst_1,uncorrected,Behaviour,100,RF,Grooming actor,Walking,0
Burst_1,uncorrected,Behaviour,100,RF,Grooming receiver,Eating,1
Burst_1,uncorrected,Behaviour,100,RF,Grooming receiver,Grooming actor,0
Burst_1,uncorrected,Behaviour,100,RF,Grooming receiver,Grooming receiver,11
Burst_1,uncorrected,Behaviour,100,RF,Grooming receiver,Resting,4
Burst_1,uncorrected,Behaviour,100,RF,Grooming receiver,Running,0
Burst_1,uncorrected,Behaviour,100,RF,Grooming receiver,Self-scratching,0
Burst_1,uncorrected,Behaviour,100,RF,Grooming receiver,Sleeping,2
Burst_1,uncorrected,Behaviour,100,RF,Grooming receiver,Walking,0
Burst_1,uncorrected,Behaviour,100,RF,Resting,Eating,14
Burst_1,uncorrected,Behaviour,100,RF,Resting,Grooming actor,3
Burst_1,uncorrected,Behaviour,100,RF,Resting,Grooming receiver,4
Burst_1,uncorrected,Behaviour,100,RF,Resting,Resting,77
Burst_1,uncorrected,Behaviour,100,RF,Resting,Running,0
Burst_1,uncorrected,Behaviour,100,RF,Resting,Self-scratching,0
Burst_1,uncorrected,Behaviour,100,RF,Resting,Sleeping,0
Burst_1,uncorrected,Behaviour,100,RF,Resting,Walking,0
Burst_1,uncorrected,Behaviour,100,RF,Running,Eating,0
Burst_1,uncorrected,Behaviour,100,RF,Running,Grooming actor,0
Burst_1,uncorrected,Behaviour,100,RF,Running,Grooming receiver,0
Burst_1,uncorrected,Behaviour,100,RF,Running,Resting,0
Burst_1,uncorrected,Behaviour,100,RF,Running,Running,0
Burst_1,uncorrected,Behaviour,100,RF,Running,Self-scratching,0
Burst_1,uncorrected,Behaviour,100,RF,Running,Sleeping,0
Burst_1,uncorrected,Behaviour,100,RF,Running,Walking,1
Burst_1,uncorrected,Behaviour,100,RF,Self-scratching,Eating,1
Burst_1,uncorrected,Behaviour,100,RF,Self-scratching,Grooming actor,0
Burst_1,uncorrected,Behaviour,100,RF,Self-scratching,Grooming receiver,0
Burst_1,uncorrected,Behaviour,100,RF,Self-scratching,Resting,0
Burst_1,uncorrected,Behaviour,100,RF,Self-scratching,Running,0
Burst_1,uncorrected,Behaviour,100,RF,Self-scratching,Self-scratching,0
Burst_1,uncorrected,Behaviour,100,RF,Self-scratching,Sleeping,0
Burst_1,uncorrected,Behaviour,100,RF,Self-scratching,Walking,1
Burst_1,uncorrected,Behaviour,100,RF,Sleeping,Eating,0
Burst_1,uncorrected,Behaviour,100,RF,Sleeping,Grooming actor,0
Burst_1,uncorrected,Behaviour,100,RF,Sleeping,Grooming receiver,0
Burst_1,uncorrected,Behaviour,100,RF,Sleeping,Resting,3
Burst_1,uncorrected,Behaviour,100,RF,Sleeping,Running,0
Burst_1,uncorrected,Behaviour,100,RF,Sleeping,Self-scratching,0
Burst_1,uncorrected,Behaviour,100,RF,Sleeping,Sleeping,3
Burst_1,uncorrected,Behaviour,100,RF,Sleeping,Walking,0
Burst_1,uncorrected,Behaviour,100,RF,Walking,Eating,4
Burst_1,uncorrected,Behaviour,100,RF,Walking,Grooming actor,0
Burst_1,uncorrected,Behaviour,100,RF,Walking,Grooming receiver,0
Burst_1,uncorrected,Behaviour,100,RF,Walking,Resting,0
Burst_1,uncorrected,Behaviour,100,RF,Walking,Running,1
Burst_1,uncorrected,Behaviour,100,RF,Walking,Self-scratching,0
Burst_1,uncorrected,Behaviour,100,RF,Walking,Sleeping,0
Burst_1,uncorrected,Behaviour,100,RF,Walking,Walking,25
Burst_1,uncorrected,Behaviour,100,XGB,Eating,Eating,70
Burst_1,uncorrected,Behaviour,100,XGB,Eating,Grooming actor,5
Burst_1,uncorrected,Behaviour,100,XGB,Eating,Grooming receiver,0
Burst_1,uncorrected,Behaviour,100,XGB,Eating,Resting,6
Burst_1,uncorrected,Behaviour,100,XGB,Eating,Running,0
Burst_1,uncorrected,Behaviour,100,XGB,Eating,Self-scratching,0
Burst_1,uncorrected,Behaviour,100,XGB,Eating,Sleeping,0
Burst_1,uncorrected,Behaviour,100,XGB,Eating,Walking,3
Burst_1,uncorrected,Behaviour,100,XGB,Grooming actor,Eating,4
Burst_1,uncorrected,Behaviour,100,XGB,Grooming actor,Grooming actor,8
Burst_1,uncorrected,Behaviour,100,XGB,Grooming actor,Grooming receiver,0
Burst_1,uncorrected,Behaviour,100,XGB,Grooming actor,Resting,12
Burst_1,uncorrected,Behaviour,100,XGB,Grooming actor,Running,0
Burst_1,uncorrected,Behaviour,100,XGB,Grooming actor,Self-scratching,0
Burst_1,uncorrected,Behaviour,100,XGB,Grooming actor,Sleeping,0
Burst_1,uncorrected,Behaviour,100,XGB,Grooming actor,Walking,0
Burst_1,uncorrected,Behaviour,100,XGB,Grooming receiver,Eating,1
Burst_1,uncorrected,Behaviour,100,XGB,Grooming receiver,Grooming actor,0
Burst_1,uncorrected,Behaviour,100,XGB,Grooming receiver,Grooming receiver,10
Burst_1,uncorrected,Behaviour,100,XGB,Grooming receiver,Resting,7
Burst_1,uncorrected,Behaviour,100,XGB,Grooming receiver,Running,0
Burst_1,uncorrected,Behaviour,100,XGB,Grooming receiver,Self-scratching,0
Burst_1,uncorrected,Behaviour,100,XGB,Grooming receiver,Sleeping,0
Burst_1,uncorrected,Behaviour,100,XGB,Grooming receiver,Walking,0
Burst_1,uncorrected,Behaviour,100,XGB,Resting,Eating,13
Burst_1,uncorrected,Behaviour,100,XGB,Resting,Grooming actor,5
Burst_1,uncorrected,Behaviour,100,XGB,Resting,Grooming receiver,4
Burst_1,uncorrected,Behaviour,100,XGB,Resting,Resting,75
Burst_1,uncorrected,Behaviour,100,XGB,Resting,Running,0
Burst_1,uncorrected,Behaviour,100,XGB,Resting,Self-scratching,0
Burst_1,uncorrected,Behaviour,100,XGB,Resting,Sleeping,1
Burst_1,uncorrected,Behaviour,100,XGB,Resting,Walking,0
Burst_1,uncorrected,Behaviour,100,XGB,Running,Eating,0
Burst_1,uncorrected,Behaviour,100,XGB,Running,Grooming actor,0
Burst_1,uncorrected,Behaviour,100,XGB,Running,Grooming receiver,0
Burst_1,uncorrected,Behaviour,100,XGB,Running,Resting,0
Burst_1,uncorrected,Behaviour,100,XGB,Running,Running,0
Burst_1,uncorrected,Behaviour,100,XGB,Running,Self-scratching,0
Burst_1,uncorrected,Behaviour,100,XGB,Running,Sleeping,0
Burst_1,uncorrected,Behaviour,100,XGB,Running,Walking,1
Burst_1,uncorrected,Behaviour,100,XGB,Self-scratching,Eating,0
Burst_1,uncorrected,Behaviour,100,XGB,Self-scratching,Grooming actor,0
Burst_1,uncorrected,Behaviour,100,XGB,Self-scratching,Grooming receiver,0
Burst_1,uncorrected,Behaviour,100,XGB,Self-scratching,Resting,1
Burst_1,uncorrected,Behaviour,100,XGB,Self-scratching,Running,0
Burst_1,uncorrected,Behaviour,100,XGB,Self-scratching,Self-scratching,0
Burst_1,uncorrected,Behaviour,100,XGB,Self-scratching,Sleeping,0
Burst_1,uncorrected,Behaviour,100,XGB,Self-scratching,Walking,1
Burst_1,uncorrected,Behaviour,100,XGB,Sleeping,Eating,0
Burst_1,uncorrected,Behaviour,100,XGB,Sleeping,Grooming actor,0
Burst_1,uncorrected,Behaviour,100,XGB,Sleeping,Grooming receiver,0
Burst_1,uncorrected,Behaviour,100,XGB,Sleeping,Resting,2
Burst_1,uncorrected,Behaviour,100,XGB,Sleeping,Running,0
Burst_1,uncorrected,Behaviour,100,XGB,Sleeping,Self-scratching,0
Burst_1,uncorrected,Behaviour,100,XGB,Sleeping,Sleeping,4
Burst_1,uncorrected,Behaviour,100,XGB,Sleeping,Walking,0
Burst_1,uncorrected,Behaviour,100,XGB,Walking,Eating,5
Burst_1,uncorrected,Behaviour,100,XGB,Walking,Grooming actor,0
Burst_1,uncorrected,Behaviour,100,XGB,Walking,Grooming receiver,0
Burst_1,uncorrected,Behaviour,100,XGB,Walking,Resting,1
Burst_1,uncorrected,Behaviour,100,XGB,Walking,Running,1
Burst_1,uncorrected,Behaviour,100,XGB,Walking,Self-scratching,0
Burst_1,uncorrected,Behaviour,100,XGB,Walking,Sleeping,0
Burst_1,uncorrected,Behaviour,100,XGB,Walking,Walking,23
Burst_1,uncorrected,Behaviour,100,SVC,Eating,Eating,81
Burst_1,uncorrected,Behaviour,100,SVC,Eating,Grooming actor,0
Burst_1,uncorrected,Behaviour,100,SVC,Eating,Grooming receiver,0
Burst_1,uncorrected,Behaviour,100,SVC,Eating,Resting,3
Burst_1,uncorrected,Behaviour,100,SVC,Eating,Running,0
Burst_1,uncorrected,Behaviour,100,SVC,Eating,Self-scratching,0
Burst_1,uncorrected,Behaviour,100,SVC,Eating,Sleeping,0
Burst_1,uncorrected,Behaviour,100,SVC,Eating,Walking,0
Burst_1,uncorrected,Behaviour,100,SVC,Grooming actor,Eating,14
Burst_1,uncorrected,Behaviour,100,SVC,Grooming actor,Grooming actor,0
Burst_1,uncorrected,Behaviour,100,SVC,Grooming actor,Grooming receiver,0
Burst_1,uncorrected,Behaviour,100,SVC,Grooming actor,Resting,10
Burst_1,uncorrected,Behaviour,100,SVC,Grooming actor,Running,0
Burst_1,uncorrected,Behaviour,100,SVC,Grooming actor,Self-scratching,0
Burst_1,uncorrected,Behaviour,100,SVC,Grooming actor,Sleeping,0
Burst_1,uncorrected,Behaviour,100,SVC,Grooming actor,Walking,0
Burst_1,uncorrected,Behaviour,100,SVC,Grooming receiver,Eating,5
Burst_1,uncorrected,Behaviour,100,SVC,Grooming receiver,Grooming actor,0
Burst_1,uncorrected,Behaviour,100,SVC,Grooming receiver,Grooming receiver,3
Burst_1,uncorrected,Behaviour,100,SVC,Grooming receiver,Resting,7
Burst_1,uncorrected,Behaviour,100,SVC,Grooming receiver,Running,0
Burst_1,uncorrected,Behaviour,100,SVC,Grooming receiver,Self-scratching,0
Burst_1,uncorrected,Behaviour,100,SVC,Grooming receiver,Sleeping,3
Burst_1,uncorrected,Behaviour,100,SVC,Grooming receiver,Walking,0
Burst_1,uncorrected,Behaviour,100,SVC,Resting,Eating,30
Burst_1,uncorrected,Behaviour,100,SVC,Resting,Grooming actor,0
Burst_1,uncorrected,Behaviour,100,SVC,Resting,Grooming receiver,0
Burst_1,uncorrected,Behaviour,100,SVC,Resting,Resting,67
Burst_1,uncorrected,Behaviour,100,SVC,Resting,Running,0
Burst_1,uncorrected,Behaviour,100,SVC,Resting,Self-scratching,0
Burst_1,uncorrected,Behaviour,100,SVC,Resting,Sleeping,1
Burst_1,uncorrected,Behaviour,100,SVC,Resting,Walking,0
Burst_1,uncorrected,Behaviour,100,SVC,Running,Eating,1
Burst_1,uncorrected,Behaviour,100,SVC,Running,Grooming actor,0
Burst_1,uncorrected,Behaviour,100,SVC,Running,Grooming receiver,0
Burst_1,uncorrected,Behaviour,100,SVC,Running,Resting,0
Burst_1,uncorrected,Behaviour,100,SVC,Running,Running,0
Burst_1,uncorrected,Behaviour,100,SVC,Running,Self-scratching,0
Burst_1,uncorrected,Behaviour,100,SVC,Running,Sleeping,0
Burst_1,uncorrected,Behaviour,100,SVC,Running,Walking,0
Burst_1,uncorrected,Behaviour,100,SVC,Self-scratching,Eating,2
Burst_1,uncorrected,Behaviour,100,SVC,Self-scratching,Grooming actor,0
Burst_1,uncorrected,Behaviour,100,SVC,Self-scratching,Grooming receiver,0
Burst_1,uncorrected,Behaviour,100,SVC,Self-scratching,Resting,0
Burst_1,uncorrected,Behaviour,100,SVC,Self-scratching,Running,0
Burst_1,uncorrected,Behaviour,100,SVC,Self-scratching,Self-scratching,0
Burst_1,uncorrected,Behaviour,100,SVC,Self-scratching,Sleeping,0
Burst_1,uncorrected,Behaviour,100,SVC,Self-scratching,Walking,0
Burst_1,uncorrected,Behaviour,100,SVC,Sleeping,Eating,0
Burst_1,uncorrected,Behaviour,100,SVC,Sleeping,Grooming actor,0
Burst_1,uncorrected,Behaviour,100,SVC,Sleeping,Grooming receiver,0
Burst_1,uncorrected,Behaviour,100,SVC,Sleeping,Resting,3
Burst_1,uncorrected,Behaviour,100,SVC,Sleeping,Running,0
Burst_1,uncorrected,Behaviour,100,SVC,Sleeping,Self-scratching,0
Burst_1,uncorrected,Behaviour,100,SVC,Sleeping,Sleeping,3
Burst_1,uncorrected,Behaviour,100,SVC,Sleeping,Walking,0
Burst_1,uncorrected,Behaviour,100,SVC,Walking,Eating,30
Burst_1,uncorrected,Behaviour,100,SVC,Walking,Grooming actor,0
Burst_1,uncorrected,Behaviour,100,SVC,Walking,Grooming receiver,0
Burst_1,uncorrected,Behaviour,100,SVC,Walking,Resting,0
Burst_1,uncorrected,Behaviour,100,SVC,Walking,Running,0
Burst_1,uncorrected,Behaviour,100,SVC,Walking,Self-scratching,0
Burst_1,uncorrected,Behaviour,100,SVC,Walking,Sleeping,0
Burst_1,uncorrected,Behaviour,100,SVC,Walking,Walking,0
Burst_1,uncorrected,Behaviour,123,RF,Eating,Eating,70
Burst_1,uncorrected,Behaviour,123,RF,Eating,Grooming actor,2
Burst_1,uncorrected,Behaviour,123,RF,Eating,Grooming receiver,0
Burst_1,uncorrected,Behaviour,123,RF,Eating,Resting,9
Burst_1,uncorrected,Behaviour,123,RF,Eating,Running,0
Burst_1,uncorrected,Behaviour,123,RF,Eating,Self-scratching,0
Burst_1,uncorrected,Behaviour,123,RF,Eating,Sleeping,0
Burst_1,uncorrected,Behaviour,123,RF,Eating,Walking,2
Burst_1,uncorrected,Behaviour,123,RF,Grooming actor,Eating,4
Burst_1,uncorrected,Behaviour,123,RF,Grooming actor,Grooming actor,7
Burst_1,uncorrected,Behaviour,123,RF,Grooming actor,Grooming receiver,1
Burst_1,uncorrected,Behaviour,123,RF,Grooming actor,Resting,12
Burst_1,uncorrected,Behaviour,123,RF,Grooming actor,Running,0
Burst_1,uncorrected,Behaviour,123,RF,Grooming actor,Self-scratching,0
Burst_1,uncorrected,Behaviour,123,RF,Grooming actor,Sleeping,0
Burst_1,uncorrected,Behaviour,123,RF,Grooming actor,Walking,0
Burst_1,uncorrected,Behaviour,123,RF,Grooming receiver,Eating,0
Burst_1,uncorrected,Behaviour,123,RF,Grooming receiver,Grooming actor,0
Burst_1,uncorrected,Behaviour,123,RF,Grooming receiver,Grooming receiver,9
Burst_1,uncorrected,Behaviour,123,RF,Grooming receiver,Resting,8
Burst_1,uncorrected,Behaviour,123,RF,Grooming receiver,Running,0
Burst_1,uncorrected,Behaviour,123,RF,Grooming receiver,Self-scratching,0
Burst_1,uncorrected,Behaviour,123,RF,Grooming receiver,Sleeping,1
Burst_1,uncorrected,Behaviour,123,RF,Grooming receiver,Walking,0
Burst_1,uncorrected,Behaviour,123,RF,Resting,Eating,11
Burst_1,uncorrected,Behaviour,123,RF,Resting,Grooming actor,1
Burst_1,uncorrected,Behaviour,123,RF,Resting,Grooming receiver,2
Burst_1,uncorrected,Behaviour,123,RF,Resting,Resting,84
Burst_1,uncorrected,Behaviour,123,RF,Resting,Running,0
Burst_1,uncorrected,Behaviour,123,RF,Resting,Self-scratching,0
Burst_1,uncorrected,Behaviour,123,RF,Resting,Sleeping,0
Burst_1,uncorrected,Behaviour,123,RF,Resting,Walking,0
Burst_1,uncorrected,Behaviour,123,RF,Running,Eating,0
Burst_1,uncorrected,Behaviour,123,RF,Running,Grooming actor,0
Burst_1,uncorrected,Behaviour,123,RF,Running,Grooming receiver,0
Burst_1,uncorrected,Behaviour,123,RF,Running,Resting,0
Burst_1,uncorrected,Behaviour,123,RF,Running,Running,1
Burst_1,uncorrected,Behaviour,123,RF,Running,Self-scratching,0
Burst_1,uncorrected,Behaviour,123,RF,Running,Sleeping,0
Burst_1,uncorrected,Behaviour,123,RF,Running,Walking,0
Burst_1,uncorrected,Behaviour,123,RF,Self-scratching,Eating,1
Burst_1,uncorrected,Behaviour,123,RF,Self-scratching,Grooming actor,0
Burst_1,uncorrected,Behaviour,123,RF,Self-scratching,Grooming receiver,0
Burst_1,uncorrected,Behaviour,123,RF,Self-scratching,Resting,0
Burst_1,uncorrected,Behaviour,123,RF,Self-scratching,Running,0
Burst_1,uncorrected,Behaviour,123,RF,Self-scratching,Self-scratching,0
Burst_1,uncorrected,Behaviour,123,RF,Self-scratching,Sleeping,0
Burst_1,uncorrected,Behaviour,123,RF,Self-scratching,Walking,1
Burst_1,uncorrected,Behaviour,123,RF,Sleeping,Eating,0
Burst_1,uncorrected,Behaviour,123,RF,Sleeping,Grooming actor,0
Burst_1,uncorrected,Behaviour,123,RF,Sleeping,Grooming receiver,1
Burst_1,uncorrected,Behaviour,123,RF,Sleeping,Resting,3
Burst_1,uncorrected,Behaviour,123,RF,Sleeping,Running,0
Burst_1,uncorrected,Behaviour,123,RF,Sleeping,Self-scratching,0
Burst_1,uncorrected,Behaviour,123,RF,Sleeping,Sleeping,2
Burst_1,uncorrected,Behaviour,123,RF,Sleeping,Walking,0
Burst_1,uncorrected,Behaviour,123,RF,Walking,Eating,6
Burst_1,uncorrected,Behaviour,123,RF,Walking,Grooming actor,0
Burst_1,uncorrected,Behaviour,123,RF,Walking,Grooming receiver,0
Burst_1,uncorrected,Behaviour,123,RF,Walking,Resting,1
Burst_1,uncorrected,Behaviour,123,RF,Walking,Running,1
Burst_1,uncorrected,Behaviour,123,RF,Walking,Self-scratching,0
Burst_1,uncorrected,Behaviour,123,RF,Walking,Sleeping,0
Burst_1,uncorrected,Behaviour,123,RF,Walking,Walking,23
Burst_1,uncorrected,Behaviour,123,XGB,Eating,Eating,67
Burst_1,uncorrected,Behaviour,123,XGB,Eating,Grooming actor,2
Burst_1,uncorrected,Behaviour,123,XGB,Eating,Grooming receiver,0
Burst_1,uncorrected,Behaviour,123,XGB,Eating,Resting,11
Burst_1,uncorrected,Behaviour,123,XGB,Eating,Running,0
Burst_1,uncorrected,Behaviour,123,XGB,Eating,Self-scratching,0
Burst_1,uncorrected,Behaviour,123,XGB,Eating,Sleeping,0
Burst_1,uncorrected,Behaviour,123,XGB,Eating,Walking,3
Burst_1,uncorrected,Behaviour,123,XGB,Grooming actor,Eating,5
Burst_1,uncorrected,Behaviour,123,XGB,Grooming actor,Grooming actor,8
Burst_1,uncorrected,Behaviour,123,XGB,Grooming actor,Grooming receiver,1
Burst_1,uncorrected,Behaviour,123,XGB,Grooming actor,Resting,10
Burst_1,uncorrected,Behaviour,123,XGB,Grooming actor,Running,0
Burst_1,uncorrected,Behaviour,123,XGB,Grooming actor,Self-scratching,0
Burst_1,uncorrected,Behaviour,123,XGB,Grooming actor,Sleeping,0
Burst_1,uncorrected,Behaviour,123,XGB,Grooming actor,Walking,0
Burst_1,uncorrected,Behaviour,123,XGB,Grooming receiver,Eating,0
Burst_1,uncorrected,Behaviour,123,XGB,Grooming receiver,Grooming actor,0
Burst_1,uncorrected,Behaviour,123,XGB,Grooming receiver,Grooming receiver,8
Burst_1,uncorrected,Behaviour,123,XGB,Grooming receiver,Resting,9
Burst_1,uncorrected,Behaviour,123,XGB,Grooming receiver,Running,0
Burst_1,uncorrected,Behaviour,123,XGB,Grooming receiver,Self-scratching,0
Burst_1,uncorrected,Behaviour,123,XGB,Grooming receiver,Sleeping,1
Burst_1,uncorrected,Behaviour,123,XGB,Grooming receiver,Walking,0
Burst_1,uncorrected,Behaviour,123,XGB,Resting,Eating,7
Burst_1,uncorrected,Behaviour,123,XGB,Resting,Grooming actor,4
Burst_1,uncorrected,Behaviour,123,XGB,Resting,Grooming receiver,1
Burst_1,uncorrected,Behaviour,123,XGB,Resting,Resting,85
Burst_1,uncorrected,Behaviour,123,XGB,Resting,Running,0
Burst_1,uncorrected,Behaviour,123,XGB,Resting,Self-scratching,0
Burst_1,uncorrected,Behaviour,123,XGB,Resting,Sleeping,1
Burst_1,uncorrected,Behaviour,123,XGB,Resting,Walking,0
Burst_1,uncorrected,Behaviour,123,XGB,Running,Eating,0
Burst_1,uncorrected,Behaviour,123,XGB,Running,Grooming actor,0
Burst_1,uncorrected,Behaviour,123,XGB,Running,Grooming receiver,0
Burst_1,uncorrected,Behaviour,123,XGB,Running,Resting,0
Burst_1,uncorrected,Behaviour,123,XGB,Running,Running,1
Burst_1,uncorrected,Behaviour,123,XGB,Running,Self-scratching,0
Burst_1,uncorrected,Behaviour,123,XGB,Running,Sleeping,0
Burst_1,uncorrected,Behaviour,123,XGB,Running,Walking,0
Burst_1,uncorrected,Behaviour,123,XGB,Self-scratching,Eating,0
Burst_1,uncorrected,Behaviour,123,XGB,Self-scratching,Grooming actor,0
Burst_1,uncorrected,Behaviour,123,XGB,Self-scratching,Grooming receiver,0
Burst_1,uncorrected,Behaviour,123,XGB,Self-scratching,Resting,1
Burst_1,uncorrected,Behaviour,123,XGB,Self-scratching,Running,0
Burst_1,uncorrected,Behaviour,123,XGB,Self-scratching,Self-scratching,0
Burst_1,uncorrected,Behaviour,123,XGB,Self-scratching,Sleeping,0
Burst_1,uncorrected,Behaviour,123,XGB,Self-scratching,Walking,1
Burst_1,uncorrected,Behaviour,123,XGB,Sleeping,Eating,0
Burst_1,uncorrected,Behaviour,123,XGB,Sleeping,Grooming actor,0
Burst_1,uncorrected,Behaviour,123,XGB,Sleeping,Grooming receiver,0
Burst_1,uncorrected,Behaviour,123,XGB,Sleeping,Resting,4
Burst_1,uncorrected,Behaviour,123,XGB,Sleeping,Running,0
Burst_1,uncorrected,Behaviour,123,XGB,Sleeping,Self-scratching,0
Burst_1,uncorrected,Behaviour,123,XGB,Sleeping,Sleeping,2
Burst_1,uncorrected,Behaviour,123,XGB,Sleeping,Walking,0
Burst_1,uncorrected,Behaviour,123,XGB,Walking,Eating,6
Burst_1,uncorrected,Behaviour,123,XGB,Walking,Grooming actor,0
Burst_1,uncorrected,Behaviour,123,XGB,Walking,Grooming receiver,0
Burst_1,uncorrected,Behaviour,123,XGB,Walking,Resting,1
